#wpdx_id,#lat_deg,#lon_deg,#clean_country_name,#status_clean,#clean_adm1,#clean_adm2,#clean_adm3,#clean_adm4,#water_source_clean,#water_tech_clean,#subjective_quality_clean
6CW9VXG3+PVJ,8.876835,-12.04537,Sierra Leone,1,Northern,Bombali,Bombali Sebora,Not Reported,Borehole/Tubewell,Not Reported,Not Reported
6CWF448X+9XP,8.1159575,-10.85003861,Sierra Leone,1,Eastern,Kailahun,Pehe Bongre,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CVCXWJV+8FC,7.980805556,-11.05636389,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CW8FR69+QG6,8.461901,-13.18125,Sierra Leone,1,Western,Western Rural,Freetown2,Not Reported,Borehole/Tubewell,Not Reported,Not Reported
6CW9MFR8+Q22,8.691896,-12.53499,Sierra Leone,1,Northern,Port Loko,Masimera,Not Reported,Undefined Well,Public Tapstand,Not Reported
6CW88XM5+3F4,8.332636667,-13.04128611,Sierra Leone,1,Western,Western Rural,Freetown3,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CX9435F+5MJ,9.107970278,-12.92585667,Sierra Leone,1,Northern,Kambia,Magbema,Not Reported,Protected Well,Hand Pump,Acceptable quality
6CWCP3MX+WCJ,8.73484,-11.9015,Sierra Leone,1,Northern,Tonkolili,Kholifa Rowalla,Not Reported,Borehole/Tubewell,Not Reported,Not Reported
6CVCVRH6+R96,7.879532,-11.1891,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Undefined Well,Public Tapstand,Not Reported
6CVCWVRX+23F,7.940069444,-11.10233472,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CWF38X5+P5X,8.099354167,-10.69200472,Sierra Leone,1,Eastern,Kailahun,Upper Bambara,Not Reported,Protected Well,Hand Pump - Kardia,Acceptable quality
6CW9FQ9W+8C8,8.468285556,-12.20393056,Sierra Leone,1,Northern,Tonkolili,Yoni,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CVCJW79+QFP,7.614459167,-11.08130611,Sierra Leone,1,Eastern,Kenema,Gaura,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CW96MG5+44F,8.2253025,-12.34220472,Sierra Leone,1,Southern,Moyamba,Fakunya,Not Reported,Borehole/Tubewell,Hand Pump - Kardia,Acceptable quality
6CW9XW82+JQ3,8.966523,-12.09807,Sierra Leone,1,Northern,Bombali,Gbendembu Ngowahun,Not Reported,Borehole/Tubewell,Not Reported,Not Reported
6CXC264G+P88,9.006776111,-11.77417833,Sierra Leone,1,Northern,Tonkolili,Kalansogoia,Not Reported,Protected Spring,Not Reported,Acceptable quality
6CWC5R33+WP5,8.154765278,-11.19562583,Sierra Leone,1,Eastern,Kenema,Dodo,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CW89VM3+RMM,8.384596,-13.14584,Sierra Leone,1,Western,Western Rural,Freetown2,Not Reported,Borehole/Tubewell,Not Reported,Not Reported
6CWF98WQ+JQC,8.39657,-10.66062,Sierra Leone,1,Eastern,Kailahun,Penguia,Not Reported,Undefined Well,Public Tapstand,Not Reported
6CWCJ5G7+C2J,8.62608,-11.8375,Sierra Leone,1,Northern,Tonkolili,Tane,Not Reported,Undefined Well,Public Tapstand,Not Reported
6CW8PV9F+H39,8.718906111,-13.12725083,Sierra Leone,1,Northern,Port Loko,Loko Massama,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CWFF42M+MMR,8.4517425,-10.86586083,Sierra Leone,1,Eastern,Kono,Gbane,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CVCXCPM+838,7.98578226,-11.56728987,Sierra Leone,1,Southern,Bo,Kakua,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CVCC7JR+32Q,7.43020192,-11.70989054,Sierra Leone,1,Southern,Pujehun,Panga Kabonde,Not Reported,Borehole/Tubewell,Hand Pump - India Mark,Acceptable quality
6CWCGP42+XC8,8.507626,-11.29873,Sierra Leone,1,Eastern,Kenema,Gorama Mende,Not Reported,Borehole/Tubewell,Hand Pump,Not Reported
6CX93RR4+PJF,9.09175,-12.19338,Sierra Leone,1,Northern,Bombali,Gbendembu Ngowahun,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CVCW6VW+GGX,7.943863,-11.75363,Sierra Leone,1,Southern,Bo,Tikonko,Not Reported,Borehole/Tubewell,Not Reported,Not Reported
6CWF8GVW+W7X,8.34486,-10.45427639,Sierra Leone,1,Eastern,Kailahun,Kissi Kama,Not Reported,Protected Well,Hand Pump - Kardia,Acceptable quality
6CW86W83+GH5,8.216269,-13.09601,Sierra Leone,1,Western,Western Rural,Freetown4,Not Reported,Borehole/Tubewell,Not Reported,Not Reported
6CX97774+5WP,9.262963611,-12.74267028,Sierra Leone,1,Northern,Kambia,Bramaia,Not Reported,Protected Well,Hand Pump,Acceptable quality
6CVCW7XJ+VXV,7.949748,-11.71758,Sierra Leone,1,Southern,Bo,Kakua,Not Reported,Undefined Well,Public Tapstand,Not Reported
6CW89VX4+X2Q,8.39996284,-13.14488975,Sierra Leone,1,Western,Western Rural,Freetown2,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CX94323+G84,9.10125544,-12.94666461,Sierra Leone,1,Northern,Kambia,Gbinleh-Dixon,Not Reported,Protected Well,Hand Pump - Inkar,Acceptable quality
6CW9VV2M+H9X,8.851483,-12.11653,Sierra Leone,1,Northern,Bombali,Makari Gbanti,Not Reported,Protected Well,Hand Pump - India Mark,Not Reported
6CVFX5P3+MV8,7.986664444,-10.84530056,Sierra Leone,1,Eastern,Kailahun,Jawie,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CW9JHG4+R9M,8.627088611,-12.44406278,Sierra Leone,1,Northern,Port Loko,Marampa,Not Reported,Borehole/Tubewell,Hand Pump - PB Mark II,Not Reported
6CW9H8RW+HWR,8.591481111,-12.6527475,Sierra Leone,1,Northern,Port Loko,Masimera,Not Reported,Protected Well,Hand Pump - Kardia,Acceptable quality
6CX998R4+QCF,9.3919307,-12.69395854,Sierra Leone,1,Northern,Kambia,Bramaia,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CWFJ294+H37,8.618905556,-10.99482389,Sierra Leone,1,Eastern,Kono,Gbense,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CV9MV52+W72,7.659755278,-12.14937167,Sierra Leone,1,Southern,Moyamba,Banta Mokele,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CX94QP7+P4R,9.136851389,-12.23723944,Sierra Leone,1,Northern,Bombali,Sanda Tendaren,Not Reported,Borehole/Tubewell,Hand Pump - Afridev,Acceptable quality
6CWCJWFW+4RJ,8.622847,-11.05298,Sierra Leone,1,Eastern,Kono,Nimikoro,Not Reported,Borehole/Tubewell,Not Reported,Not Reported
6CVCX67R+7G6,7.963152,-11.75873,Sierra Leone,1,Southern,Bo,Kakua,Not Reported,Undefined Well,Public Tapstand,Not Reported
6CVCVJP9+P26,7.886725556,-11.38240278,Sierra Leone,1,Eastern,Kenema,Small Bo,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CXCHFV2+4FP,9.592831,-11.54881,Sierra Leone,1,Northern,Koinadugu,Wara Wara Yagala,Not Reported,Undefined Well,Public Tapstand,Not Reported
6CVCPFWW+653,7.745513333,-11.50457917,Sierra Leone,1,Southern,Bo,Wunde,Not Reported,Borehole/Tubewell,Hand Pump - Kardia,Acceptable quality
6CX9372R+FR8,9.051245,-12.70791,Sierra Leone,1,Northern,Port Loko,Sanda Magbolontor,Not Reported,Borehole/Tubewell,Hand Pump - India Mark,Not Reported
6CWCQGMV+892,8.783259,-11.45662,Sierra Leone,1,Northern,Tonkolili,Konike Sanda,Not Reported,Undefined Well,Public Tapstand,Not Reported
6CW9PX99+5F6,8.7179,-12.03136,Sierra Leone,1,Northern,Bombali,Bombali Sebora,Not Reported,Protected Well,Hand Pump - PB Mark II,Not Reported
6CXCHCFW+G39,9.573777,-11.55476,Sierra Leone,1,Northern,Koinadugu,Wara Wara Yagala,Not Reported,Undefined Well,Public Tapstand,Not Reported
6CWF48PV+8VC,8.13581143,-10.65535216,Sierra Leone,1,Eastern,Kailahun,Upper Bambara,Not Reported,Borehole/Tubewell,Hand Pump - India Mark,Not Reported
6CWC7WG3+WG2,8.277261389,-11.09630972,Sierra Leone,1,Eastern,Kenema,Lower Bambara,Not Reported,Sand or Sub-surface Dam,Public Tapstand,Acceptable quality
6CWFF6FJ+PR4,8.474273889,-10.76792861,Sierra Leone,1,Eastern,Kono,Gbane,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CW89RXX+GP9,8.398779722,-13.15063,Sierra Leone,1,Western,Western Rural,Freetown2,Not Reported,Protected Spring,Not Reported,Acceptable quality
6CVCX77C+269,7.962536944,-11.72938583,Sierra Leone,1,Southern,Bo,Kakua,Not Reported,Borehole/Tubewell,Hand Pump - India Mark,Acceptable quality
6CVCVR32+PV3,7.854264,-11.19782,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Borehole/Tubewell,Not Reported,Not Reported
6CWF7H94+9HM,8.268459,-10.44358,Sierra Leone,1,Eastern,Kailahun,Luawa,Not Reported,Borehole/Tubewell,Not Reported,Not Reported
6CVCQ7CF+MC9,7.771651111,-11.7264025,Sierra Leone,1,Southern,Bo,Tikonko,Not Reported,Borehole/Tubewell,Hand Pump - Kardia,Acceptable quality
6CWCJ7RJ+QM3,8.641886667,-11.71831583,Sierra Leone,1,Northern,Tonkolili,Tane,Not Reported,Protected Well,Hand Pump - Kardia,Acceptable quality
6CX98QJC+52G,9.330443,-12.22992,Sierra Leone,1,Northern,Bombali,Gbanti Kamaranka,Not Reported,Borehole/Tubewell,Not Reported,Not Reported
6CWF363F+X23,8.054964167,-10.77737361,Sierra Leone,1,Eastern,Kailahun,Mandu,Not Reported,Protected Well,Hand Pump - Kardia,Acceptable quality
6CW8FR89+WXJ,8.467339,-13.18012,Sierra Leone,1,Western,Western Rural,Freetown2,Not Reported,Borehole/Tubewell,Not Reported,Not Reported
6CW9X7PM+J5F,8.986551111,-12.71706417,Sierra Leone,1,Northern,Port Loko,Bureh,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CV9WWXH+M9P,7.949219444,-12.07155611,Sierra Leone,1,Southern,Bo,Bumpeh,Not Reported,Protected Well,Hand Pump - Kardia,Bad color
6CWCP3C4+2CX,8.720102778,-11.94389556,Sierra Leone,1,Northern,Tonkolili,Kholifa Rowalla,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CVCR9QP+RG3,7.83951,-11.61371111,Sierra Leone,1,Southern,Bo,Jiama-Bongor,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CXCHCHR+6Q6,9.578032222,-11.55811833,Sierra Leone,1,Northern,Koinadugu,Wara Wara Yagala,Not Reported,Protected Well,Hand Pump,Acceptable quality
6CVCVCJG+8RP,7.880836667,-11.57292,Sierra Leone,1,Southern,Bo,Jiama-Bongor,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CVCW7MF+XHC,7.934949444,-11.72611944,Sierra Leone,1,Southern,Bo,Kakua,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CWF754Q+267,8.25504602,-10.81194953,Sierra Leone,1,Eastern,Kailahun,Yawei,Not Reported,Protected Spring,Not Reported,Acceptable quality
6CWFJC68+6G8,8.61054744,-10.58366542,Sierra Leone,1,Eastern,Kono,Gbane Kandor,Not Reported,Protected Well,Hand Pump - Kardia,Acceptable quality
6CVCVRH7+M5R,7.879232,-11.1871,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Undefined Well,Public Tapstand,Not Reported
6CWCJW69+VHW,8.612305,-11.08104,Sierra Leone,1,Eastern,Kono,Nimikoro,Not Reported,Borehole/Tubewell,Not Reported,Not Reported
6CWF36J3+534,8.080379,-10.79729,Sierra Leone,1,Eastern,Kailahun,Pehe Bongre,Not Reported,Borehole/Tubewell,Not Reported,Not Reported
6CW9MFR9+PWW,8.691861,-12.53016,Sierra Leone,1,Northern,Port Loko,Masimera,Not Reported,Undefined Well,Public Tapstand,Not Reported
6CXCPJF7+5PQ,9.72304,-11.3857,Sierra Leone,1,Northern,Koinadugu,Dembelia Sinkunia,Not Reported,Borehole/Tubewell,Hand Pump - India Mark,Acceptable quality
6CW9FPH3+MG9,8.4791525,-12.29614361,Sierra Leone,1,Northern,Tonkolili,Yoni,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CVCHFQR+5XF,7.587948611,-11.50757611,Sierra Leone,1,Southern,Pujehun,Pejeh,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CWC5MR5+M4W,8.191729722,-11.34215639,Sierra Leone,1,Eastern,Kenema,Simbaru,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CVC87CX+PMJ,7.321839722,-11.70084778,Sierra Leone,1,Southern,Pujehun,Panga Kabonde,Not Reported,Protected Well,Hand Pump - India Mark,Not Reported
6CWCH3VV+CHR,8.593597778,-11.90621861,Sierra Leone,1,Northern,Tonkolili,Gbonkolenken,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CWFJ2F7+C2M,8.623575,-10.98744,Sierra Leone,1,Eastern,Kono,Gbense,Not Reported,Undefined Well,Public Tapstand,Not Reported
6CXC636H+R49,9.21197,-11.92203,Sierra Leone,1,Northern,Bombali,Biriwa,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CW8HRWP+CR7,8.596032,-13.16296,Sierra Leone,1,Northern,Port Loko,Kaffu Bullom,Not Reported,Undefined Well,Public Tapstand,Not Reported
6CX9FPG2+W49,9.477289444,-12.29963972,Sierra Leone,1,Northern,Bombali,Sella Limba,Not Reported,Protected Well,Hand Pump - India Mark,Bad color
6CW8PQCG+36M,8.7202,-13.22444028,Sierra Leone,1,Northern,Port Loko,Loko Massama,Not Reported,Protected Well,Hand Pump - Kardia,Acceptable quality
6CVCVRHR+8M3,7.878256111,-11.15831333,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CWCV5GJ+XGX,8.877476944,-11.81862611,Sierra Leone,1,Northern,Tonkolili,Kafe Simira,Not Reported,Protected Spring,Not Reported,Acceptable quality
6CX978QR+XGP,9.28995249,-12.65865818,Sierra Leone,1,Northern,Kambia,Tonko Limba,Not Reported,Protected Well,Hand Pump,Not Reported
6CVCC8C9+274,7.41997,-11.68196,Sierra Leone,1,Southern,Pujehun,Panga Kabonde,Not Reported,Borehole/Tubewell,Hand Pump - India Mark,Not Reported
6CWCP377+JGR,8.714105556,-11.93624333,Sierra Leone,1,Northern,Tonkolili,Kholifa Rowalla,Not Reported,Borehole/Tubewell,Hand Pump - India Mark,Acceptable quality
6CWC2VHW+477,8.027784722,-11.10434111,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Protected Well,Hand Pump - Kardia,Acceptable quality
6CVFV24R+7RW,7.855726944,-10.95790833,Sierra Leone,1,Eastern,Kailahun,Jawie,Not Reported,Protected Well,Hand Pump - Afridev,Acceptable quality
6CW9WXH4+9FG,8.928433,-12.0438,Sierra Leone,1,Northern,Bombali,Makari Gbanti,Not Reported,Protected Well,Hand Pump - India Mark,Not Reported
6CW9VWMW+6R7,8.883043,-12.05295,Sierra Leone,1,Northern,Bombali,Bombali Sebora,Not Reported,Undefined Well,Public Tapstand,Not Reported
6CV9JR3M+C89,7.603526667,-12.16664556,Sierra Leone,1,Southern,Bonthe,Jong,Not Reported,Protected Well,Hand Pump - Kardia,Acceptable quality
6CWF6C4C+QG7,8.206912,-10.5787,Sierra Leone,1,Eastern,Kailahun,Luawa,Not Reported,Borehole/Tubewell,Not Reported,Not Reported
6CW9WX29+PM5,8.901766,-12.03078,Sierra Leone,1,Northern,Bombali,Makari Gbanti,Not Reported,Protected Well,Hand Pump - India Mark,Not Reported
6CWC2MV9+FV4,8.043625,-11.33031194,Sierra Leone,1,Eastern,Kenema,Kando Leppeama,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CW9R7VQ+7HG,8.843190833,-12.71105111,Sierra Leone,1,Northern,Port Loko,Maforki,Not Reported,Protected Well,Hand Pump - PB Mark II,Acceptable quality
6CVCXM2P+5W4,7.950397,-11.31266,Sierra Leone,1,Eastern,Kenema,Small Bo,Not Reported,Undefined Well,Public Tapstand,Not Reported
6CW8PW4H+RHJ,8.707025,-13.07102,Sierra Leone,1,Northern,Port Loko,Loko Massama,Not Reported,Borehole/Tubewell,Not Reported,Not Reported
6CXCHFR2+H9H,9.591445556,-11.54900667,Sierra Leone,1,Northern,Koinadugu,Wara Wara Yagala,Not Reported,Protected Well,Hand Pump - Inkar,Acceptable quality
6CWC7W95+R2Q,8.269555,-11.092375,Sierra Leone,1,Eastern,Kenema,Lower Bambara,Not Reported,Sand or Sub-surface Dam,Public Tapstand,Acceptable quality
6CXC848F+7V9,9.315671,-11.87528,Sierra Leone,1,Northern,Bombali,Biriwa,Not Reported,Borehole/Tubewell,Not Reported,Not Reported
6CW9VXG4+7M6,8.875697,-12.04342,Sierra Leone,1,Northern,Bombali,Bombali Sebora,Not Reported,Undefined Well,Public Tapstand,Not Reported
6CWCJHCM+GJC,8.6213125,-11.41597917,Sierra Leone,1,Northern,Tonkolili,Konike Sanda,Not Reported,Borehole/Tubewell,Hand Pump - India Mark,Not Reported
6CW9VWRM+WCH,8.892302,-12.06639,Sierra Leone,1,Northern,Bombali,Bombali Sebora,Not Reported,Borehole/Tubewell,Not Reported,Not Reported
6CW9MFP5+XJ3,8.687415,-12.54093,Sierra Leone,1,Northern,Port Loko,Masimera,Not Reported,Undefined Well,Public Tapstand,Not Reported
6CW89W5G+79H,8.358183889,-13.07401472,Sierra Leone,1,Western,Western Rural,Freetown3,Not Reported,Borehole/Tubewell,Rope and Bucket,Acceptable quality
6CVCFQGJ+GC2,7.476253333,-11.21897333,Sierra Leone,1,Eastern,Kenema,Tunkia,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CVCP5HM+HCP,7.728971389,-11.81641972,Sierra Leone,1,Southern,Bo,Lugbu,Not Reported,Borehole/Tubewell,Hand Pump - Kardia,Bad taste
6CW8FQH2+V57,8.47966625,-13.24957869,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CX9FQV4+76P,9.493204,-12.24442,Sierra Leone,1,Northern,Bombali,Sella Limba,Not Reported,Borehole/Tubewell,Not Reported,Not Reported
6CWCJGPC+W87,8.637279,-11.47921,Sierra Leone,1,Northern,Tonkolili,Konike Sanda,Not Reported,Undefined Well,Public Tapstand,Not Reported
6CWCJQ8Q+PMV,8.616868,-11.21084,Sierra Leone,1,Eastern,Kono,Nimiyama,Not Reported,Borehole/Tubewell,Not Reported,Not Reported
6CXCJQ8C+MHX,9.616735278,-11.22852944,Sierra Leone,1,Northern,Koinadugu,Sengbe,Not Reported,Protected Well,Hand Pump,Acceptable quality
6CW8FQJ2+28W,8.480103333,-13.24917278,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Borehole/Tubewell,Hydram Pump,Acceptable quality
6CW8JR26+JHH,8.601566,-13.18853,Sierra Leone,1,Northern,Port Loko,Kaffu Bullom,Not Reported,Undefined Well,Public Tapstand,Not Reported
6CWCQ547+9MM,8.755952778,-11.83582139,Sierra Leone,1,Northern,Tonkolili,Kholifa Rowalla,Not Reported,Protected Spring,Not Reported,Acceptable quality
6CW99Q3P+MQQ,8.354200278,-12.21300806,Sierra Leone,1,Northern,Tonkolili,Yoni,Not Reported,Borehole/Tubewell,Hand Pump - PB Mark II,Acceptable quality
6CWC6GM9+C5X,8.233624444,-11.48201083,Sierra Leone,1,Southern,Bo,Komboya,Not Reported,Borehole/Tubewell,Hand Pump - Kardia,Acceptable quality
6CVCF374+2F8,7.462535556,-11.94379556,Sierra Leone,1,Southern,Bonthe,Bum,Not Reported,Borehole/Tubewell,Motorized Pump,Acceptable quality
6CVCX73C+2RJ,7.952593,-11.72797,Sierra Leone,1,Southern,Bo,Kakua,Not Reported,Borehole/Tubewell,Not Reported,Not Reported
6CW88XPH+696,8.335546111,-13.02160056,Sierra Leone,1,Western,Western Rural,Freetown3,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CXC27QW+PFM,9.0393375,-11.70382361,Sierra Leone,1,Northern,Tonkolili,Kalansogoia,Not Reported,Borehole/Tubewell,Hand Pump - India Mark,Not Reported
6CWFCJGM+C54,8.426008333,-10.36704306,Sierra Leone,1,Eastern,Kailahun,Kissi Teng,Not Reported,Protected Spring,Not Reported,Bad color
6CVCX7F2+Q5F,7.974413,-11.74953,Sierra Leone,1,Southern,Bo,Kakua,Not Reported,Borehole/Tubewell,Not Reported,Not Reported
6CWCV57M+68R,8.863123889,-11.81673806,Sierra Leone,1,Northern,Tonkolili,Kafe Simira,Not Reported,Protected Spring,Not Reported,Acceptable quality
6CVCCH6V+X8J,7.412451944,-11.40674917,Sierra Leone,1,Southern,Pujehun,Barri,Not Reported,Borehole/Tubewell,Hand Pump - Kardia,Acceptable quality
6CWCJ4JC+5QM,8.630465556,-11.87807528,Sierra Leone,1,Northern,Tonkolili,Tane,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CVCJWV3+P5G,7.644309722,-11.09703778,Sierra Leone,1,Eastern,Kenema,Gaura,Not Reported,Sand or Sub-surface Dam,Public Tapstand,Acceptable quality
6CVCVMG3+8W2,7.875759,-11.34524,Sierra Leone,1,Eastern,Kenema,Small Bo,Not Reported,Borehole/Tubewell,Not Reported,Not Reported
6CXC9WQR+XFV,9.389979,-11.05883,Sierra Leone,1,Northern,Koinadugu,Mongo,Not Reported,Undefined Well,Public Tapstand,Not Reported
6CW8FQH6+WFW,8.479853,-13.23879,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Undefined Well,Public Tapstand,Not Reported
6CW9Q9QR+PGC,8.789300833,-12.60873806,Sierra Leone,1,Northern,Port Loko,Tinkatupa Makama Safroko,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CXC96M7+V89,9.384657222,-11.78662917,Sierra Leone,1,Northern,Koinadugu,Kassunko,Not Reported,Protected Well,Hand Pump - Inkar,Acceptable quality
6CW8FQHM+326,8.477671389,-13.21748556,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CVCQ9XR+H7W,7.798981389,-11.60929611,Sierra Leone,1,Southern,Bo,Jiama-Bongor,Not Reported,Protected Well,Hand Pump - India Mark,Bad taste
6CW9WW2R+6RW,8.90061,-12.05791,Sierra Leone,1,Northern,Bombali,Bombali Sebora,Not Reported,Undefined Well,Public Tapstand,Not Reported
6CW9FRR4+V5W,8.49223899,-12.19453536,Sierra Leone,1,Northern,Tonkolili,Yoni,Not Reported,Protected Well,Hand Pump - India Mark,Not Reported
6CW982R8+QC8,8.341911389,-12.98393306,Sierra Leone,1,Western,Western Rural,Freetown5,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CWC6W6W+4XC,8.210325,-11.05265667,Sierra Leone,1,Eastern,Kenema,Lower Bambara,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CVCVR9F+GX6,7.868823611,-11.17513806,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CWC5W25+M4M,8.151710556,-11.09220833,Sierra Leone,1,Eastern,Kenema,Lower Bambara,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CWC5C75+58R,8.162985,-11.59175,Sierra Leone,1,Southern,Bo,Niawa Lenga,Not Reported,Borehole/Tubewell,Not Reported,Not Reported
6CWCPQ4P+M8P,8.706669,-11.21423,Sierra Leone,1,Eastern,Kono,Sandor,Not Reported,Undefined Well,Public Tapstand,Not Reported
6CXCHCRW+HV8,9.591407222,-11.55280083,Sierra Leone,1,Northern,Koinadugu,Wara Wara Yagala,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CW9MFQG+JW3,8.689011667,-12.52269806,Sierra Leone,1,Northern,Port Loko,Masimera,Not Reported,Protected Well,Hand Pump - PB Mark II,Acceptable quality
6CWF7CPH+XPW,8.287499722,-10.57067306,Sierra Leone,1,Eastern,Kailahun,Luawa,Not Reported,Protected Well,Hand Pump - Kardia,Bad color
6CWF7GWR+J7X,8.2966,-10.459265,Sierra Leone,1,Eastern,Kailahun,Luawa,Not Reported,Protected Well,Hand Pump - Kardia,Acceptable quality
6CV9GFHR+X85,7.52988837,-12.50914557,Sierra Leone,1,Southern,Bonthe,Dema,Not Reported,Borehole/Tubewell,Hand Pump - India Mark,Acceptable quality
6CWCQ23J+GMW,8.753866,-11.96831,Sierra Leone,1,Northern,Bombali,Paki Masabong,Not Reported,Protected Well,Hand Pump - India Mark,Not Reported
6CW8FQP4+MPP,8.486703056,-13.24316944,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Borehole/Tubewell,Hand Pump - India Mark,Acceptable quality
6CW8CRX8+R66,8.449539,-13.18448,Sierra Leone,1,Western,Western Rural,Freetown2,Not Reported,Borehole/Tubewell,Not Reported,Not Reported
6CXC96WP+CQF,9.396073,-11.76308,Sierra Leone,1,Northern,Koinadugu,Kassunko,Not Reported,Undefined Well,Public Tapstand,Not Reported
6CW9C3JC+W7H,8.432320278,-12.92927167,Sierra Leone,1,Northern,Port Loko,Koya,Not Reported,Protected Well,Hand Pump - Kardia,Acceptable quality
6CXCWPM9+MHQ,9.934221,-11.28101,Sierra Leone,1,Northern,Koinadugu,Sulima,Not Reported,Borehole/Tubewell,Not Reported,Not Reported
6CX97QW5+9M3,9.2958,-12.24081,Sierra Leone,1,Northern,Bombali,Gbanti Kamaranka,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CW9CQV5+XGJ,8.4449575,-12.24124028,Sierra Leone,1,Northern,Tonkolili,Yoni,Not Reported,Borehole/Tubewell,Hand Pump - PB Mark II,Acceptable quality
6CVC6JWR+W4H,7.247304722,-11.35963444,Sierra Leone,1,Southern,Pujehun,Makpele,Not Reported,Protected Well,Hand Pump - India Mark,Not Reported
6CW8HR2Q+XH7,8.552423889,-13.16106333,Sierra Leone,1,Northern,Port Loko,Kaffu Bullom,Not Reported,Protected Well,Hand Pump - Afridev,Acceptable quality
6CW9HF68+VWH,8.56218,-12.53265,Sierra Leone,1,Northern,Port Loko,Masimera,Not Reported,Undefined Well,Public Tapstand,Not Reported
6CW9FQ7J+V2X,8.4647431,-12.21988689,Sierra Leone,1,Northern,Tonkolili,Yoni,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CW8FQH2+W23,8.47975443,-13.24995321,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CWCV59J+3G8,8.867656111,-11.81867639,Sierra Leone,1,Northern,Tonkolili,Kafe Simira,Not Reported,Borehole/Tubewell,Hand Pump - India Mark,Acceptable quality
6CVC975C+R24,7.359508,-11.72993,Sierra Leone,1,Southern,Pujehun,Panga Kabonde,Not Reported,Borehole/Tubewell,Not Reported,Not Reported
6CVCH8CW+Q7R,7.571975278,-11.65435889,Sierra Leone,1,Southern,Bo,Wunde,Not Reported,Protected Well,Hand Pump - Kardia,Acceptable quality
